portal,operacion,url,titulo,tipo_inmueble,barrio,precio_moneda,precio_valor,gastos_comunes,dormitorios,banos,m2
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283014-apartamento-en-alquiler-de-1-dormitorio-en-la-blanqueada-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en La Blanqueada, Montevideo",,La Blanqueada,USD,659,3500,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/280056-apartamento-en-alquiler-de-1-dormitorio-en-centro-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Centro, Montevideo",,Centro,USD,928,5500,1,1,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282838-casa-en-alquiler-de-3-dormitorios-en-buceo-montevideo#alquiler,"Casa en Alquiler de 3 dormitorios  en Buceo, Montevideo",,Buceo,USD,2600,,3,3,240
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277425-estudio-loft-frente-a-parque-rodo-monoambiente-alquiler#alquiler,Estudio loft frente a Parque Rodo - Monoambiente Alquiler,,Parque Rodó,USD,476,4000,0,1,38
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283309-alquiler-apartamento-de-1-dormitorio-en-punta-carretas#alquiler,Alquiler apartamento de 1 dormitorio en Punta Carretas,,Punta Carretas,USD,974,3600,1,1,55
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277625-apartamento-en-alquiler-de-2-dormitorios-en-parque-rodo-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios  en Parque Rodó, Montevideo",,Parque Rodó,USD,708,2900,2,,66
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283331-apartamento-de-2-dormitorios-en-punta-carretas#alquiler,Apartamento de 2 dormitorios en Punta Carretas,,Punta Carretas,USD,1560,6800,2,2,93
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283197-la-blanqueada-a-estrenar-lindisimo-apartamento-de-1-dormitorio-todo-luz-y-sol-con-gran-frente-amenities#alquiler,"La Blanqueada! A estrenar ! Lindísimo apartamento de 1 dormitorio todo luz y sol , con gran frente ! Amenities!!",,La Blanqueada,USD,635,3800,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283031-alquiler-apartamento-1-dormitorio-amueblado-en-pocitos#alquiler,Alquiler Apartamento 1 Dormitorio Amueblado en Pocitos,,Pocitos,USD,1200,5500,1,1,60
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282779-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,733,3500,1,1,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283232-alquiler-apartamento-con-muebles-en-cordon#alquiler,Alquiler apartamento con muebles en Cordon,,Cordón,USD,733,4000,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282762-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,733,3500,1,1,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283027-alquiler-apartamento-de-1-dormitorio-punta-carretas#alquiler,Alquiler apartamento de 1 Dormitorio Punta Carretas,,Punta Carretas,USD,1150,6150,1,1,80
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282773-casa-en-alquiler-de-3-dormitorios-en-puerto-del-buceo-montevideo#alquiler,"Casa en Alquiler de 3 dormitorios  en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,2600,,3,2,176
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282676-alquiler-apartamento-2-dormitorios-aguada#alquiler,Alquiler Apartamento 2 Dormitorios Aguada,,Aguada,USD,711,4850,2,1,60
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282223-apartamento-en-alquiler-c-cochera-en-cordon#alquiler,Apartamento en alquiler c/ cochera en Cordón,,Cordón,USD,830,4700,1,1,50
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282680-alquiler-apartamento-amueblado-de-1-dormitorio-en-punta-carretas#alquiler,Alquiler apartamento amueblado de 1 dormitorio en Punta Carretas,,Punta Carretas,USD,1350,6000,1,1,58
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277653-alquiler-apartamento-tres-cruces-1-dormitorio#alquiler,Alquiler Apartamento Tres Cruces 1 dormitorio,,Tres Cruces,USD,706,4500,1,1,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277485-alquiler-apartamento-1-dormitorio-amueblado-en-pocitos#alquiler,Alquiler Apartamento 1 Dormitorio Amueblado en Pocitos,,Pocitos,USD,1100,6300,1,1,55
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282224-apartamento-en-alquiler-en-cordon#alquiler,Apartamento en alquiler en Cordón,,Cordón,USD,855,4550,2,1,70
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282679-alquiler-apartamento-de-1-dormitorio-en-parque-batlle#alquiler,Alquiler apartamento de 1 dormitorio en Parque Batlle,,Parque Batlle,USD,725,3500,1,1,44
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282215-apartamento-a-estrenar-en-alquiler-en-cordon-arenal-grande-1419#alquiler,Apartamento a estrenar en Alquiler en Cordón Arenal Grande 1419,,Cordón,USD,794,4500,1,1,50
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277624-apartamento-en-alquiler-monoambiente-en-cordon-montevideo#alquiler,"Apartamento en Alquiler Monoambiente  en Cordón, Montevideo",,Cordón,USD,515,1900,0,1,42
